OBJECTID,NOMBRE_DEL,TITULAR,MUNICIPIO,PROVINCIA,UTM_X__Hus,UTM_Y__Hus,MEDIO_RECE,NATURALEZA,CARACT__DE,VOLUMEN__m,NATURALE_1
9,AYTO. LA ACEBEDA,AYUNTAMIENTO DE LA ACEBEDA,ACEBEDA (LA),MADRID,447641.00000000000,4548743.00000000000,ARROYO RIAJO,URBANO O ASIMILABLE,<2.000 h-e,2550.00000000000,CATEGORÍA I
10,"E.S. CTRA. M-404, KM 3,640 M.I. (ASEOS)","ESTACION DE SERVICIO EL ALAMO, S.L.",ALAMO (EL),MADRID,415061.00000000000,4456050.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1650.00000000000,CATEGORÍA I
11,"ALCALÁ NATURA 21 FINCA ""EL ENCÍN"" (ASEOS)","ALCALA NATURA 21, S.A.U.",ALCALA DE HENARES,MADRID,475737.00000000000,4485720.00000000000,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,18250.00000000000,CATEGORÍA I
12,ALMACÉN MATERIALES Y OFICINAS SEMI S.A. (ASEOS),"SOCIEDAD ESPAÑOLA DE MONTAJES INDUSTRIALES, S.A.",ALCALA DE HENARES,MADRID,465068.00000000000,4486348.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1095.00000000000,CATEGORÍA I
13,BASE AEREA DE TORREJON,BASE AEREA DE TORREJON,ALCALA DE HENARES,MADRID,463841.00000000000,4481087.00000000000,ARROYO TOROTE,URBANO O ASIMILABLE,2.000-10.000 h-e,882000.00000000000,CATEGORÍA III
14,CEMENTERIO JARDIN ALCALA DE HENARES,"CEMENTERIO JARDIN ALCALA DE HENARES, S.A.",ALCALA DE HENARES,MADRID,469138.00000000000,4479263.00000000000,RÍO HENARES,URBANO O ASIMILABLE,<2.000 h-e,2738.00000000000,CATEGORÍA I
15,CENTRO DE RECURSOS FITOGENETICOS FINCA LA CANALEJA,INST. NACIONAL INVEST. Y TECN. AGRARIA Y ALIMENTARIA (INIA),ALCALA DE HENARES,MADRID,473869.00000000000,4484730.00000000000,RÍO HENARES,URBANO O ASIMILABLE,<2.000 h-e,13687.00000000000,CATEGORÍA I
16,CENTRO DE REHABILITACIÓN FINCA MIRADOR DE CASTILLA (ASEOS),ASOCIACIÓN RETO A LA ESPERANZA,ALCALA DE HENARES,MADRID,465705.00000000000,4479553.00000000000,RÍO HENARES,URBANO O ASIMILABLE,<2.000 h-e,3066.00000000000,CATEGORÍA I
17,CENTRO MUNICIPAL DE ARTESANIA (ALCALA DE HENARES),AYUNTAMIENTO DE ALCALA DE HENARES,ALCALA DE HENARES,MADRID,469305.00000000000,4479376.00000000000,RÍO HENARES,URBANO O ASIMILABLE,<2.000 h-e,6296.00000000000,CATEGORÍA I
18,CENTRO REHABILITACIÓN REMAR ESPAÑA (ASEOS),ASOCIACIÓN REMAR ESPAÑA,ALCALA DE HENARES,MADRID,469833.00000000000,4479693.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2920.00000000000,CATEGORÍA I
19,EDAR ALCALA ESTE,CANAL DE ISABEL II,ALCALA DE HENARES,MADRID,467664.00000000000,4479857.00000000000,RÍO HENARES,URBANO O ASIMILABLE,>10.000 h-e,9490000.00000000000,CATEGORÍA I
20,EDAR ALCALA OESTE,CANAL DE ISABEL II,ALCALA DE HENARES,MADRID,464891.00000000000,4479892.00000000000,RÍO HENARES,URBANO O ASIMILABLE,>10.000 h-e,27308570.00000000000,CATEGORÍA I
21,FÁBRICA PLÁSTICOS DYNAPLAST (ASEOS),"DYNAPLAST, S.L.U.",ALCALA DE HENARES,MADRID,464600.00000000000,4479700.00000000000,ARROYO TOROTE,URBANO O ASIMILABLE,<2.000 h-e,5110.00000000000,CATEGORÍA I
22,HNOS. RODRIGUEZ ALARCOS (NAVE-ALMACEN),"HERMANOS RODRIGUEZ ALARCOS, C.B.",ALCALA DE HENARES,MADRID,465677.00000000000,4485414.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,438.00000000000,CATEGORÍA I
23,HNOS. RODRIGUEZ ALARCOS (OFICINA),"HERMANOS RODRIGUEZ ALARCOS, C.B.",ALCALA DE HENARES,MADRID,465658.00000000000,4485464.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,51.00000000000,CATEGORÍA I
24,HNOS. RODRIGUEZ ALARCOS (VIV. UNIFAMILIAR),"HERMANOS RODRIGUEZ ALARCOS, C.B.",ALCALA DE HENARES,MADRID,465655.00000000000,4485455.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,197.00000000000,CATEGORÍA I
25,"IMIDRA FINCA ""EL ENCÍN""","INST. MAD. INVESTIGACIÓN Y DES. RURAL, AGRARIO Y ALIMENTARIO",ALCALA DE HENARES,MADRID,475285.00000000000,4485267.00000000000,RÍO HENARES,URBANO O ASIMILABLE,<2.000 h-e,8212.00000000000,CATEGORÍA I
26,"CENTRO DEPORTIVO ""EL ESTUDIANTE""","HERMANOS LOPEZ BAENA, C.B.",ALCOBENDAS,MADRID,449774.00000000000,4485547.00000000000,ARROYO LAS ZORRERAS,URBANO O ASIMILABLE,<2.000 h-e,3650.00000000000,CATEGORÍA I
27,COLEGIO PADRE MAÑANET,COLEGIO PADRE MAÑANET,ALCOBENDAS,MADRID,442785.00000000000,4489140.00000000000,ARROYO DE VALDELACASA,URBANO O ASIMILABLE,<2.000 h-e,8760.00000000000,CATEGORÍA I
28,HACIENDA MEME (ASEOS),"TREVOLA, S.L.",ALCOBENDAS,MADRID,449643.00000000000,4485378.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
29,PARQUE CEMENTERIO DE LA PAZ,"PARCESA, PARQUES DE LA PAZ, S.A.",ALCOBENDAS,MADRID,441251.00000000000,4491883.00000000000,ARROYO DE LA ALFOMBRA,URBANO O ASIMILABLE,<2.000 h-e,21900.00000000000,CATEGORÍA I
30,UNIVERSIDAD PONTIFICIA DE COMILLAS,FUNDACION UNIVERSITARIA COMILLAS- ICAI,ALCOBENDAS,MADRID,442524.00000000000,4488874.00000000000,AFLUENTE DEL ARROYO VALDELACASA,URBANO O ASIMILABLE,<2.000 h-e,91250.00000000000,CATEGORÍA I
31,URB. LA MORALEJA (EDAR GOLF),E.C. LA MORALEJA,ALCOBENDAS,MADRID,448973.00000000000,4485612.00000000000,ARROYO LAS ZORRERAS,URBANO O ASIMILABLE,2.000-10.000 h-e,272290.00000000000,CATEGORÍA I
32,URB. LA MORALEJA (EDAR HOYARRASA),E.C. LA MORALEJA,ALCOBENDAS,MADRID,448439.00000000000,4486761.00000000000,ARROYO LOS CARBONEROS,URBANO O ASIMILABLE,2.000-10.000 h-e,200385.00000000000,CATEGORÍA I
33,CAMPING CARAVAN GARDEN 2ª FASE,COM. PROP. FINCA LAS ENCINAS,ALDEA DEL FRESNO,MADRID,394559.00000000000,4463165.00000000000,ARROYO LOS TERNEROS,URBANO O ASIMILABLE,<2.000 h-e,25550.00000000000,CATEGORÍA I
34,EDAR ALDEA DEL FRESNO,CANAL DE ISABEL II,ALDEA DEL FRESNO,MADRID,395680.00000000000,4461828.00000000000,RÍO ALBERCHE,URBANO O ASIMILABLE,2.000-10.000 h-e,438000.00000000000,CATEGORÍA I
35,RESIDENCIA SAN JUAN BAUTISTA,FUNDACION HOSPITALARIA ORDEN DE MALTA EN ESPAÑA,ALDEA DEL FRESNO,MADRID,393614.00000000000,4462298.00000000000,ARROYO DE LA CASA VIEJA,URBANO O ASIMILABLE,<2.000 h-e,7300.00000000000,CATEGORÍA I
36,URB. CARRETA QUEBRADA,E.U.C.C. CARRETA QUEBRADA,ALDEA DEL FRESNO,MADRID,395076.00000000000,4462922.00000000000,ARROYO LOS TERNEROS,URBANO O ASIMILABLE,<2.000 h-e,21900.00000000000,CATEGORÍA I
37,ALMACEN MATERIAL DE CONSTRUCCIÓN DIGASA (ASEOS),"DIGASA DISTRIBUCIONES, S.A.",ALGETE,MADRID,456091.00000000000,4493842.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,383.00000000000,CATEGORÍA I
38,EDAR ALGETE,CANAL DE ISABEL II,ALGETE,MADRID,455641.00000000000,4493392.00000000000,ARROYO CERRADA,URBANO O ASIMILABLE,>10.000 h-e,2555000.00000000000,CATEGORÍA I
39,ENAGAS - C.M.O.C. ALGETE (ASEOS),"ENAGAS, S.A.",ALGETE,MADRID,453747.00000000000,4492909.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,949.00000000000,CATEGORÍA I
40,EQUIPOS HIDRAULICOS ANDRITZ HYDRO (ASEOS),"ANDRITZ HYDRO, S.L.",ALGETE,MADRID,455135.00000000000,4493110.00000000000,ARROYO CERRADA,URBANO O ASIMILABLE,<2.000 h-e,5625.00000000000,CATEGORÍA I
41,PARQUE MAQUINARIA OBRAS SUBTERRÁNEAS (ASEOS),"OBRAS SUBTERRANEAS, S.A.",ALGETE,MADRID,455290.00000000000,4495493.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,600.00000000000,CATEGORÍA I
42,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,ALGETE,MADRID,451311.00000000000,4496677.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
43,POL .IND. REDUR AREA-2 Y SECTOR-11 ALGETE (URBANO),"REDUR, S.A.",ALGETE,MADRID,453466.00000000000,4493323.00000000000,ARROYO TORRECILLA,URBANO O ASIMILABLE,<2.000 h-e,91250.00000000000,CATEGORÍA I
44,URB. CIUDAD SANTO DOMINGO,COM. PROP. CIUDAD SANTO DOMINGO,ALGETE,MADRID,451239.00000000000,4496746.00000000000,RÍO GUADALIX,URBANO O ASIMILABLE,2.000-10.000 h-e,245000.00000000000,CATEGORÍA I
45,DEPÓSITO EXPLOSIVOS DEICESA ALPEDRETE (ASEOS),DIST. EXPLOSIVOS INDUSTRIALES CENTRO ESPAÑA (DEICESA),ALPEDRETE,MADRID,414148.00000000000,4503395.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,73.00000000000,CATEGORÍA I
46,EDAR AMBITE,CANAL DE ISABEL II,AMBITE,MADRID,483644.00000000000,4463071.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,>10.000 h-e,1384445.00000000000,CATEGORÍA I
47,ACADEMIA OFICIALES DE LA GUARDIA CIVIL,ACADEMIA ESPECIAL DE LA GUARDIA CIVIL,ARANJUEZ,MADRID,447970.00000000000,4432855.00000000000,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,36500.00000000000,CATEGORÍA I
48,BODEGA Y CASA RURAL EL REGAJAL,"COMPAÑÍA AGRÍCOLA GARIP, S.L.",ARANJUEZ,MADRID,448194.00000000000,4428576.00000000000,TERRENO,INDUSTRIAL,CLASE 2 Resto,325.00000000000,CATEGORÍA I
49,"CENTRO DE FORMACION AMBIENTAL ""LA CHIMENEA""",CONSEJERIA DE EDUCACION DE LA COMUNIDAD DE MADRID,ARANJUEZ,MADRID,453425.00000000000,4435202.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,3285.00000000000,CATEGORÍA I
50,CENTRO OCUPACIONAL PROMIVA ARANJUEZ,FUNDACION PROMIVA,ARANJUEZ,MADRID,444238.00000000000,4429524.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1825.00000000000,CATEGORÍA I
51,CONCESIONARIO VEHICULOS AUTOMOCION DIAZ (ASEOS),"AUTOMOCION DIAZ, S.A.",ARANJUEZ,MADRID,447639.00000000000,4434178.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1022.00000000000,CATEGORÍA I
52,CONCESIONARIO VEHÍCULOS EQUIPOS MECÁNICOS AUTOMOCIÓN (ASEOS),"EQUIPOS MECÁNICOS AUTOMOCIÓN, S.L.",ARANJUEZ,MADRID,447438.00000000000,4434334.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,440.00000000000,CATEGORÍA I
53,CONCESIONARIO Y TALLER COMERCIAL AUTOMOCION BURGOS (ASEOS),"COMERCIAL AUTOMOCION BURGOS, S.L.",ARANJUEZ,MADRID,447470.00000000000,4434380.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,913.00000000000,CATEGORÍA I
54,CONCESIONARIO Y TALLER VEHICULOS COMPACT MOTOR (ASEOS),"COMPACT MOTOR, S.L.",ARANJUEZ,MADRID,447702.00000000000,4434437.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,572.00000000000,CATEGORÍA I
55,"E.S. CTRA. M-305, KM 11,600 EMBOCADOR","EMBOCADOR, S.L.",ARANJUEZ,MADRID,451574.00000000000,4432683.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,525.00000000000,CATEGORÍA I
56,"E.S. CTRA. M-305, KM 5","BP OIL ESPAÑA, S.A.",ARANJUEZ,MADRID,448124.00000000000,4435965.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,4562.00000000000,CATEGORÍA I
57,EDAR ARANJUEZ,CANAL DE ISABEL II,ARANJUEZ,MADRID,444790.00000000000,4431392.00000000000,RÍO TAJO,URBANO O ASIMILABLE,>10.000 h-e,7665000.00000000000,CATEGORÍA I
58,EDAR ARANJUEZ NORTE,CANAL DE ISABEL II,ARANJUEZ,MADRID,447004.00000000000,4435082.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,>10.000 h-e,3752200.00000000000,CATEGORÍA I
59,FABRICA CEMENTO CASTILLEJO CEMEX (REFRIGERACION),"CEMEX ESPAÑA OPERACIONES, S.L.U.",ARANJUEZ,MADRID,436559.00000000000,4423699.00000000000,RÍO TAJO,INDUSTRIAL,CLASE 2 Refrigeración,248200.00000000000,CATEGORÍA I
60,FÁBRICA PRODUCTOS FARMACÉUTICOS ERCROS (REFRIGERACION),"ERCROS, S.A.",ARANJUEZ,MADRID,446275.00000000000,4431234.00000000000,RÍO TAJO,INDUSTRIAL,CLASE 2 Refrigeración,5008837.00000000000,CATEGORÍA I
61,FINCA CASA DE LA VIÑA,ASOCIACION BASIDA,ARANJUEZ,MADRID,441220.00000000000,4427752.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,14600.00000000000,CATEGORÍA I
62,FINCA SOTO PUENTE DE LA REINA (VIV. UNIFAMILIAR),"SOTO PUENTE DE LA REINA, S.L.",ARANJUEZ,MADRID,451377.00000000000,4432558.00000000000,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
63,HOTEL RESTAURANTE EL RINCON,"HOTEL-RESTAURANTE EL RINCON, S.L.",ARANJUEZ,MADRID,436559.00000000000,4423699.00000000000,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,18250.00000000000,CATEGORÍA I
64,PERSONA FÍSICA (NAVE AGRÍCOLA ASEOS),PERSONA FÍSICA,ARANJUEZ,MADRID,453216.00000000000,4433805.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.00000000000,CATEGORÍA I
65,PERSONA FÍSICA (VIV. UNIFAMILIAR Y LOCAL COMERCIAL),PERSONA FÍSICA,ARANJUEZ,MADRID,448344.00000000000,4432182.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
66,REAL CORTIJO DE SAN ISIDRO,AYUNTAMIENTO DE ARANJUEZ,ARANJUEZ,MADRID,451330.00000000000,4433243.00000000000,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,65700.00000000000,CATEGORÍA I
67,RESTAURANTE EL CASTILLO 1806,"CASTILLO DE 1806, S.L.",ARANJUEZ,MADRID,448728.00000000000,4432724.00000000000,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,7300.00000000000,CATEGORÍA I
68,ALMACEN DE MEDIOS AUXILIARES FCC CONSTRUCCIÓN (ASEOS),"FCC CONSTRUCCIÓN, S.A.",ARGANDA DEL REY,MADRID,456706.00000000000,4461550.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2600.00000000000,CATEGORÍA I
69,"AREA DE SERVICIO R-3, PK 19,500 M.D.","ACCESOS DE MADRID, CONCESIONARIA ESPAÑOLA, S.A.",ARGANDA DEL REY,MADRID,461720.00000000000,4465912.00000000000,ARROYO TAMABORA,INDUSTRIAL,CLASE 1 Resto,5234.00000000000,CATEGORÍA III
70,"AREA DE SERVICIO R-3, PK 19,500 M.I.","ACCESOS DE MADRID, CONCESIONARIA ESPAÑOLA, S.A.",ARGANDA DEL REY,MADRID,461809.00000000000,4465920.00000000000,ARROYO TAMABORA,INDUSTRIAL,CLASE 1 Resto,1645.00000000000,CATEGORÍA III
71,ASFALTOS Y CONSTRUCCIONES ELSAN (ASEOS),"ASFALTOS Y CONSTRUCCIONES ELSAN, S.A.",ARGANDA DEL REY,MADRID,460490.00000000000,4464737.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,350.00000000000,CATEGORÍA I
72,CAMPING LAGOS COTO CISNEROS,"CAMPING LAGOS COTO CISNEROS, S.A.",ARGANDA DEL REY,MADRID,456085.00000000000,4460231.00000000000,LAGUNA COTO CISNEROS,URBANO O ASIMILABLE,<2.000 h-e,43800.00000000000,CATEGORÍA I
73,CENTRO CANINO BY-SEGURICAN,"BY-SEGURICAN, S.L.",ARGANDA DEL REY,MADRID,465803.00000000000,4459540.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,511.00000000000,CATEGORÍA I
74,CENTRO DE JARDINERIA (ARGANDA),PERSONA FÍSICA,ARGANDA DEL REY,MADRID,463081.00000000000,4463683.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,197.00000000000,CATEGORÍA I
75,CENTRO TRATAMIENTO RCDS ARGANDA DEL REY (ASEOS),"GESTIÓN Y DESARROLLO DEL MEDIO AMBIENTE DE MADRID, S.A.",ARGANDA DEL REY,MADRID,467231.00000000000,4459267.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1325.00000000000,CATEGORÍA I
76,EDAR LA POVEDA,CANAL DE ISABEL II,ARGANDA DEL REY,MADRID,458685.00000000000,4463707.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,>10.000 h-e,4745000.00000000000,CATEGORÍA I
77,PARQUE CENTRAL DE MAQUINARIA FCC CONSTRUCCIÓN (ASEOS),"FCC CONSTRUCCIÓN, S.A.",ARGANDA DEL REY,MADRID,465426.00000000000,4458757.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,820.00000000000,CATEGORÍA I
78,PLANTA DE TRITURADO Y RECUPERACIÓN DE MADERA (ASEOS),"TECNOLOGÍAS DEL MEDIO AMBIENTE, S.A.",ARGANDA DEL REY,MADRID,465762.00000000000,4457904.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,80.00000000000,CATEGORÍA I
79,"E.S. CTRA. A-5, KM 23,500 M.I. (ASEOS)","REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",ARROYOMOLINOS,MADRID,421451.00000000000,4461723.00000000000,ARROYO DEL AGUIJÓN,URBANO O ASIMILABLE,<2.000 h-e,6205.00000000000,CATEGORÍA I
80,EDAR EL ATAZAR,CANAL DE ISABEL II,ATAZAR (EL),MADRID,460510.00000000000,4531217.00000000000,ARROYO DE LOS MOROS,URBANO O ASIMILABLE,<2.000 h-e,29959.00000000000,CATEGORÍA I
81,"OFICINAS PRESA ""EL ATAZAR""",CANAL DE ISABEL II,ATAZAR (EL),MADRID,460204.00000000000,4529325.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,410.00000000000,CATEGORÍA I
82,"E.S. CTRA. M-404, KM 11 (ASEOS)","ESTACION DE SERVICIO EL CONDADO, S.L.",BATRES,MADRID,419691.00000000000,4452557.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1168.00000000000,CATEGORÍA I
83,EDAR BATRES,CANAL DE ISABEL II,BATRES,MADRID,421184.00000000000,4450848.00000000000,ARROYO SOTILLO,URBANO O ASIMILABLE,<2.000 h-e,149650.00000000000,CATEGORÍA III
84,EDAR NAVALCARNERO,CANAL DE ISABEL II,BATRES,MADRID,419474.00000000000,4453692.00000000000,RÍO GUADARRAMA,URBANO O ASIMILABLE,>10.000 h-e,12775000.00000000000,CATEGORÍA I
85,EDAR BELMONTE DE TAJO,CANAL DE ISABEL II,BELMONTE DE TAJO,MADRID,470430.00000000000,4443849.00000000000,ARROYO VALDERROBLEDO,URBANO O ASIMILABLE,<2.000 h-e,119720.00000000000,CATEGORÍA I
86,EDAR EL BERRUECO,CANAL DE ISABEL II,BERRUECO (EL),MADRID,453280.00000000000,4526675.00000000000,RÍO LOZOYA,URBANO O ASIMILABLE,<2.000 h-e,121910.00000000000,CATEGORÍA I
87,EDAR BERZOSA DEL LOZOYA,CANAL DE ISABEL II,BERZOSA DEL LOZOYA,MADRID,455115.00000000000,4535705.00000000000,ARROYO DE LA FUENTE,URBANO O ASIMILABLE,<2.000 h-e,97762.00000000000,CATEGORÍA I
88,EDAR BOADILLA DEL MONTE,CANAL DE ISABEL II,BOADILLA DEL MONTE,MADRID,426141.00000000000,4471243.00000000000,ARROYO MAJUELOS,URBANO O ASIMILABLE,>10.000 h-e,7300000.00000000000,CATEGORÍA I
89,EDAR BREA DE TAJO,CANAL DE ISABEL II,BREA DE TAJO,MADRID,492429.00000000000,4452150.00000000000,ARROYO DE BREA,URBANO O ASIMILABLE,2.000-10.000 h-e,149650.00000000000,CATEGORÍA I
90,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,BREA DE TAJO,MADRID,488541.00000000000,4455383.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,3000.00000000000,CATEGORÍA I
91,CENTRO DE CRÍA CANINO Y VIVIENDA (ASEOS),"CENTRO CANINO BRUNETE, S.L.",BRUNETE,MADRID,413442.00000000000,4475164.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.00000000000,CATEGORÍA I
92,FINCA LA PELLEJERA,"AÑÓN TEAM HORSES, S.L.",BRUNETE,MADRID,419517.00000000000,4472374.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,3650.00000000000,CATEGORÍA I
93,GRANJAS ESCUELAS EL ALAMO Y GIRALUNA,"GRANJA ESCUELA EL ALAMO, S.L.",BRUNETE,MADRID,418193.00000000000,4473734.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,10950.00000000000,CATEGORÍA I
94,HÍPICA EL VALLE,PERSONA FÍSICA,BRUNETE,MADRID,416651.00000000000,4470738.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,584.00000000000,CATEGORÍA I
95,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,BRUNETE,MADRID,416725.00000000000,4469774.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.00000000000,CATEGORÍA I
96,RESTAURANTE EL VIVERO,"DASANDOS, S.L.",BRUNETE,MADRID,416965.00000000000,4471107.00000000000,ARROYO DEL VERDINAL,URBANO O ASIMILABLE,<2.000 h-e,572.00000000000,CATEGORÍA I
97,VIVERO AFLORA CULTIVOS (ASEOS),"AFLORA CULTIVOS, S.L.",BRUNETE,MADRID,416091.00000000000,4470295.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,200.00000000000,CATEGORÍA I
98,CENTRO TRABAJO EMBALSE RIOSEQUILLO,CANAL DE ISABEL II,BUITRAGO DEL LOZOYA,MADRID,445703.00000000000,4536931.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2263.00000000000,CATEGORÍA I
99,CENTRO TRATAMIENTO RCDS BUITRAGO DE LOZOYA (ASEOS),"GESTIÓN Y DESARROLLO DEL MEDIO AMBIENTE DE MADRID, S.A.",BUITRAGO DEL LOZOYA,MADRID,447054.00000000000,4539574.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,43.00000000000,CATEGORÍA I
100,EDAR GASCONES,CANAL DE ISABEL II,BUITRAGO DEL LOZOYA,MADRID,446616.00000000000,4539169.00000000000,ARROYO CIGÜEÑUELA,URBANO O ASIMILABLE,2.000-10.000 h-e,330713.00000000000,CATEGORÍA I
101,EDAR PUENTES VIEJAS,CANAL DE ISABEL II,BUITRAGO DEL LOZOYA,MADRID,446520.00000000000,4538650.00000000000,RÍO LOZOYA,URBANO O ASIMILABLE,2.000-10.000 h-e,438000.00000000000,CATEGORÍA I
102,ALBERGUE DEL VALLE DE LOS ABEDULES,"ALBERGUE DEL VALLE DE LOS ABEDULES, S.L.",BUSTARVIEJO,MADRID,437349.00000000000,4522247.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,5475.00000000000,CATEGORÍA I
103,CAMPING EL VALLE,PERSONA FÍSICA,BUSTARVIEJO,MADRID,436676.00000000000,4521558.00000000000,ARROYO SARDINERO,URBANO O ASIMILABLE,<2.000 h-e,3370.00000000000,CATEGORÍA I
104,EDAR BUSTARVIEJO,CANAL DE ISABEL II,BUSTARVIEJO,MADRID,442841.00000000000,4520801.00000000000,ARROYO GARGÜERA,URBANO O ASIMILABLE,>10.000 h-e,1095000.00000000000,CATEGORÍA I
105,EDAR CABANILLAS,CANAL DE ISABEL II,CABANILLAS DE LA SIERRA,MADRID,447785.00000000000,4518195.00000000000,ARROYO DEL SACEDÓN,URBANO O ASIMILABLE,<2.000 h-e,60225.00000000000,CATEGORÍA I
106,CASAS DE SAN CAYETANO,INSPECTORIA SALESIANA SAN JUAN BOSCO,CABRERA (LA),MADRID,450449.00000000000,4522374.00000000000,ARROYO DEL ALGRECHO,URBANO O ASIMILABLE,<2.000 h-e,270.00000000000,CATEGORÍA I
107,EDAR LA CABRERA,CANAL DE ISABEL II,CABRERA (LA),MADRID,448918.00000000000,4523409.00000000000,ARROYO DEL ALGRECHO,URBANO O ASIMILABLE,2.000-10.000 h-e,543850.00000000000,CATEGORÍA I
108,EDAR CADALSO DE LOS VIDRIOS,CANAL DE ISABEL II,CADALSO DE LOS VIDRIOS,MADRID,377958.00000000000,4461072.00000000000,ARROYO DEL MOLINILLO,URBANO O ASIMILABLE,2.000-10.000 h-e,523775.00000000000,CATEGORÍA I
109,URB. ENTREPINOS (1),COM. PROP. PARQUE RESIDENCIAL ENTREPINOS,CADALSO DE LOS VIDRIOS,MADRID,376390.00000000000,4464143.00000000000,ARROYO PINO,URBANO O ASIMILABLE,2.000-10.000 h-e,204000.00000000000,CATEGORÍA I
110,"AVICU, S.A. (VIV. UNIFAMILIAR)","AVICU, S.A.",CAMARMA DE ESTERUELAS,MADRID,469619.00000000000,4493940.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
111,EDAR VALDEAVERO,CANAL DE ISABEL II,CAMARMA DE ESTERUELAS,MADRID,469722.00000000000,4493887.00000000000,ARROYO CAMARMILLA,URBANO O ASIMILABLE,2.000-10.000 h-e,300000.00000000000,CATEGORÍA I
112,FABRICA ARMACENTRO (ASEOS Y VESTUARIOS),"ARMACENTRO, S.L.",CAMARMA DE ESTERUELAS,MADRID,467680.00000000000,4487192.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1920.00000000000,CATEGORÍA I
113,FÁBRICA PRODUCTOS CERÁMICOS ALCALAGRES (INDUSTRIAL),"ALCALAGRES, S.A.",CAMARMA DE ESTERUELAS,MADRID,467867.00000000000,4487391.00000000000,ARROYO CAMARMILLA,INDUSTRIAL,CLASE 2 Con sustancias peligrosas,16080.00000000000,CATEGORÍA I
